H/A,결과,Draw,year,Team_win,Opponent_win,Team_득점_avg,Team_vs_Opponent_득점_avg,Team_슈팅_avg,Team_vs_Opponent_슈팅_avg,Team_유효 슈팅_avg,Team_vs_Opponent_유효 슈팅_avg,Team_PA내 슈팅_avg,Team_vs_Opponent_PA내 슈팅_avg,Team_드리블 시도_avg,Team_vs_Opponent_드리블 시도_avg,Team_드리블 성공_avg,Team_vs_Opponent_드리블 성공_avg,Team_드리블 성공%_avg,Team_vs_Opponent_드리블 성공%_avg,Team_패스 시도_avg,Team_vs_Opponent_패스 시도_avg,Team_패스 성공_avg,Team_vs_Opponent_패스 성공_avg,Team_패스 성공%_avg,Team_vs_Opponent_패스 성공%_avg,Team_키패스_avg,Team_vs_Opponent_키패스_avg,Team_공격진영 패스 시도_avg,Team_vs_Opponent_공격진영 패스 시도_avg,Team_공격진영 패스 성공_avg,Team_vs_Opponent_공격진영 패스 성공_avg,Team_공격진영 패스 성공%_avg,Team_vs_Opponent_공격진영 패스 성공%_avg,Team_수비진영 패스 시도_avg,Team_vs_Opponent_수비진영 패스 시도_avg,Team_수비진영 성공_avg,Team_vs_Opponent_수비진영 성공_avg,Team_수비진영 성공%_avg,Team_vs_Opponent_수비진영 성공%_avg,Team_롱패스 시도_avg,Team_vs_Opponent_롱패스 시도_avg,Team_롱패스 성공_avg,Team_vs_Opponent_롱패스 성공_avg,Team_롱패스 성공%_avg,Team_vs_Opponent_롱패스 성공%_avg,Team_크로스 시도_avg,Team_vs_Opponent_크로스 시도_avg,Team_크로스 성공_avg,Team_vs_Opponent_크로스 성공_avg,Team_크로스 성공%_avg,Team_vs_Opponent_크로스 성공%_avg,Team_경합 지상 성공_avg,Team_vs_Opponent_경합 지상 성공_avg,Team_경합 지상 성공%_avg,Team_vs_Opponent_경합 지상 성공%_avg,Team_경합 공중 시도_avg,Team_vs_Opponent_경합 공중 시도_avg,Team_경합 공중 성공_avg,Team_vs_Opponent_경합 공중 성공_avg,Team_경합 공중 성공%_avg,Team_vs_Opponent_경합 공중 성공%_avg,Team_태클 시도_avg,Team_vs_Opponent_태클 시도_avg,Team_태클 성공_avg,Team_vs_Opponent_태클 성공_avg,Team_태클 성공%_avg,Team_vs_Opponent_태클 성공%_avg,Team_클리어링_avg,Team_vs_Opponent_클리어링_avg,Team_인터셉트_avg,Team_vs_Opponent_인터셉트_avg,Team_파울_avg,Team_vs_Opponent_파울_avg,Team_경고_avg,Team_vs_Opponent_경고_avg,Team_퇴장_avg,Team_vs_Opponent_퇴장_avg,Team_실점_avg,Team_vs_Opponent_실점_avg,Team_Attack_Ratingshifted1,Team_Attack_Ratingshifted2,Team_Defense_Ratingshifted1,Team_Defense_Ratingshifted2,Team_Basic_Ratingshifted1,Team_Basic_Ratingshifted2,Team_Ratingshifted1,Team_Ratingshifted2,Opponent_Team_Attack_Ratingshifted1,Opponent_Team_Attack_Ratingshifted2,Opponent_Team_Defense_Ratingshifted1,Opponent_Team_Defense_Ratingshifted2,Opponent_Team_Basic_Ratingshifted1,Opponent_Team_Basic_Ratingshifted2,Opponent_Team_Ratingshifted1,Opponent_Team_Ratingshifted2,Team_Impact_Score,Team_강원,Team_경남,Team_광주,Team_대구,Team_대전,Team_부산,Team_상주,Team_서울,Team_성남,Team_수원,Team_수원FC,Team_울산,Team_인천,Team_전남,Team_전북,Team_제주,Team_포항,상대팀_강원,상대팀_경남,상대팀_광주,상대팀_대구,상대팀_대전,상대팀_부산,상대팀_상주,상대팀_서울,상대팀_성남,상대팀_수원,상대팀_수원FC,상대팀_울산,상대팀_인천,상대팀_전남,상대팀_전북,상대팀_제주,상대팀_포항
1,2,4.65,0,7.0,7.0,1.4,0.0,11.8,10.0,6.0,5.0,7.2,9.0,14.2,17.0,9.4,7.0,65.56,41.2,456.2,426.0,357.6,329.0,78.24,77.2,10.2,8.0,274.0,225.0,182.6,131.0,66.2,58.2,199.2,219.0,178.2,203.0,89.47999999999999,92.7,81.2,84.0,41.2,45.0,50.68,53.6,17.0,18.0,3.2,5.0,17.479999999999997,27.8,57.4,49.0,50.14,41.2,44.0,43.0,22.2,19.0,50.699999999999996,44.2,13.0,12.0,6.4,8.0,49.06,66.7,29.4,26.0,11.6,6.0,12.2,15.0,1.6,3.0,0.0,0.0,1.8,2.0,1689.9617118168733,1601.9929630705801,1635.060021718235,1572.4046825081466,1730.3870671427458,1615.633174592477,1685.1362668926179,1596.6769400570681,1666.3397905836564,1728.2833132348487,1637.0033416148678,1690.6976527137015,1701.2033204036977,1724.7455673208792,1668.1821508674075,1714.5755110898099,5.282126429808015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,3.55,0,2.45,2.45,1.6,2.5,12.4,10.5,6.4,6.0,7.0,6.5,14.6,14.5,9.6,10.5,64.86,72.45,445.6,406.0,347.6,308.0,77.7,75.55,9.8,6.5,261.8,249.5,173.0,157.0,65.4,61.25,200.8,174.5,178.6,155.5,88.85999999999999,89.25,80.4,72.5,41.4,34.0,51.419999999999995,45.9,17.0,18.0,4.0,4.5,23.2,24.35,57.2,67.5,49.68,54.8,40.2,50.0,21.2,28.5,52.54,56.3,14.6,14.5,7.4,11.0,48.980000000000004,74.55000000000001,30.0,27.0,12.0,7.5,11.2,11.0,1.4,2.0,0.0,0.5,2.4,1.0,1693.7618998455443,1666.3584267426363,1623.0915053276915,1622.0863623904775,1729.1084918574395,1693.7903709775435,1681.9872990102251,1660.7450533702192,2047.619524341061,1681.5891427343672,1847.8808715953726,1657.5844690972947,1974.3062129201182,1732.1842319065336,1956.602202952184,1690.4526145793986,5.888890931567085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,3.6,0,1.87,3.75,1.2,2.5,11.4,11.5,5.6,7.0,6.8,9.0,12.0,14.5,7.4,6.0,60.94,41.85,451.6,408.5,352.8,306.0,77.78,74.15,9.0,10.0,258.8,281.5,170.4,183.5,65.2,64.6,207.8,151.5,186.8,129.5,89.68,84.8,76.4,75.0,36.2,34.5,46.8,46.25,15.0,24.5,4.4,7.0,31.2,29.75,54.4,62.5,50.08,50.4,36.2,45.0,19.4,22.0,53.98,49.05,16.2,19.5,8.6,13.5,52.98,70.05,23.4,15.5,12.4,18.5,11.2,12.0,1.4,0.5,0.0,0.0,1.8,2.0,1675.127202094073,1670.8665593630228,1621.2344866566646,1611.4796546561706,1732.5443710412028,1685.9795554074187,1676.3020199306468,1656.1085898088706,1678.073769220825,1665.8176893602151,1679.8844208746318,1617.2455885418747,1777.2880194117251,1671.6750422940038,1711.7487365023942,1651.5794400653647,3.5347294883863762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,3.45,0,3.05,3.05,2.0,1.0,11.0,19.5,6.0,10.5,7.4,12.0,13.2,10.0,8.4,7.0,62.260000000000005,70.30000000000001,429.4,427.5,334.0,334.5,77.1,78.25,8.6,15.5,254.4,269.0,169.6,180.5,66.06,67.0,187.6,184.0,168.6,160.5,89.16,86.65,74.0,61.5,33.6,30.5,44.480000000000004,48.1,12.6,25.5,4.2,6.5,34.7,25.45,55.6,45.5,51.86,45.0,31.8,34.5,16.4,15.5,50.339999999999996,45.1,19.8,11.5,9.6,7.5,48.18,66.9,27.4,23.5,12.2,10.5,10.8,10.0,1.0,1.0,0.0,0.0,1.6,1.5,1734.1966640677997,1643.4333450356758,1665.1603638705146,1601.146459900485,1775.584409638951,1676.8209291257974,1724.9804791924216,1640.466911353986,1792.0301773807826,1665.835399740092,1703.0342131201205,1657.5610556312702,1847.47093944452,1716.15482112032,1780.8451099818076,1679.8504254972274,3.6188800937013648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.4,0,2.85,2.85,2.2,1.0,10.6,10.5,6.0,4.5,7.2,7.5,14.2,15.5,9.4,10.0,65.2,64.4,417.0,487.5,324.2,383.5,77.14,78.6,7.8,8.5,241.0,291.5,159.8,195.5,65.82,66.85,186.6,213.5,168.0,194.0,89.34,90.9,69.4,78.0,29.6,42.0,41.5,53.650000000000006,10.6,17.5,3.6,6.0,32.86,34.0,52.2,59.5,50.74,48.400000000000006,29.0,37.5,14.2,20.0,48.2,53.45,17.4,16.5,8.8,9.0,52.34000000000001,50.45,27.8,18.5,11.2,10.5,10.2,14.0,1.2,1.0,0.0,0.0,1.6,2.5,1748.348714247062,1689.9617118168733,1660.4636979983202,1635.060021718235,1787.8253843217058,1730.3870671427458,1732.2125988556957,1685.1362668926179,1846.236714193824,1666.3397905836564,1789.6127940705046,1637.0033416148678,1909.32225580647,1701.2033204036977,1848.3905880235995,1668.1821508674075,2.3090711531820123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3.45,0,2.7,2.4,2.0,1.5,9.6,11.0,5.6,6.5,6.8,9.5,14.2,10.0,9.2,5.5,63.94,47.9,405.6,392.5,312.6,301.5,76.6,76.4,6.8,10.0,227.8,214.5,149.4,136.0,65.34,62.55,187.6,200.5,166.0,172.0,87.98,85.65,66.6,61.5,27.0,35.0,40.08,57.05,9.8,22.5,2.8,6.5,29.5,26.65,51.4,65.5,51.08,53.25,30.6,46.5,14.6,26.0,47.3,55.3,18.0,14.5,9.8,9.5,58.18000000000001,62.050000000000004,29.8,32.5,12.0,11.5,8.8,14.5,1.2,2.0,0.0,0.0,1.4,1.0,1690.0536894543513,1622.0359090588,1631.7911977751296,1577.997367278443,1734.0348600968616,1649.9575642941707,1685.293249108781,1616.6636135438046,1754.2234101950282,1652.0451908691791,1700.3000423252643,1642.522914250276,1801.683563535775,1705.5949452221782,1752.0690053520223,1666.7210167805445,1.4698580854924819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.6,0,1.8,4.15,1.8,1.0,8.8,12.0,4.6,3.0,6.6,2.5,14.2,3.0,9.0,2.5,62.4,41.65,405.2,221.5,312.4,183.5,76.64000000000001,41.4,6.6,3.5,228.2,123.5,149.6,87.5,65.32,35.45,187.0,106.0,165.8,99.5,88.17999999999999,46.95,64.0,23.0,26.6,12.0,41.5,26.1,10.0,8.0,3.0,3.5,30.360000000000003,21.9,55.2,25.5,54.54,23.4,33.8,16.5,17.4,6.5,49.9,19.7,18.6,8.5,10.6,6.0,60.08,35.3,28.0,10.0,10.8,2.0,9.4,17.0,1.2,2.5,0.0,0.0,0.8,2.0,1730.7506783488338,1636.886351807254,1662.8604866530777,1597.9883592684116,1782.5790741290482,1654.6154317837172,1725.3967463769866,1629.8300476197944,1669.1536608284612,1684.5230996506095,1641.5031424727172,1638.0127839718969,1751.2216867594882,1699.867084450033,1687.292830020222,1674.1343226908466,3.8641295234029704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.4,0,3.05,3.05,2.0,4.0,9.2,12.5,5.2,7.5,6.4,8.0,13.4,8.5,8.6,4.0,62.4,45.85,420.2,448.0,329.2,343.5,77.46,76.6,7.2,9.5,253.8,217.5,171.8,127.5,66.52000000000001,58.65,181.6,246.5,160.8,219.0,88.2,88.69999999999999,65.6,74.0,30.6,28.0,46.6,37.45,15.2,16.0,3.4,3.0,24.94,18.35,53.0,38.5,54.17999999999999,43.849999999999994,33.2,39.5,17.2,16.5,50.64,40.7,17.0,9.0,10.0,5.0,61.08,56.25,29.4,21.5,10.0,17.0,9.0,9.5,1.0,2.5,0.0,0.0,1.4,2.0,1753.714726309895,1723.3846273996717,1671.7600149016778,1647.5039998800319,1805.5558424880921,1744.2332633161345,1743.6768612332216,1705.0406301986125,1629.0548531683287,1860.1210308732068,1560.3091664234717,1787.905873581813,1634.967561924301,1892.5233809121253,1608.1105271720337,1846.8500951223816,1.5235012812706352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,3.5,0,2.95,2.2,1.0,1.0,9.4,9.0,3.8,4.0,6.2,7.5,13.2,12.0,7.6,5.5,56.32000000000001,45.85,446.8,416.5,354.0,311.5,78.74,74.25,7.6,8.5,271.2,255.5,184.8,157.0,67.3,60.449999999999996,193.8,182.5,172.8,159.0,89.1,86.95,64.4,79.5,32.4,34.5,50.1,43.25,18.2,21.5,3.6,4.5,20.919999999999998,21.35,54.6,65.0,51.86,50.05,40.8,54.5,20.4,29.5,51.94,54.650000000000006,15.6,20.0,10.4,12.0,66.02000000000001,61.5,27.6,33.0,9.2,11.0,10.0,16.5,1.0,2.5,0.0,0.0,1.8,2.5,1763.1001444097299,1713.0445552500923,1687.161311218218,1656.5528559138281,1810.631034778157,1756.7056770610818,1753.6308301353683,1708.7676960750007,1840.2341479255676,1753.8382265714893,1786.514681997908,1700.5483817496613,1932.9474950479753,1796.0973799343888,1853.2321083238169,1750.1613294185129,-2.0288949111415655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4.6,0,6.95,6.95,1.0,0.5,10.8,11.0,3.8,6.0,6.8,8.0,10.4,15.0,5.6,8.0,50.040000000000006,55.2,448.2,397.0,352.2,298.5,78.0,75.0,9.2,8.0,271.8,220.0,183.8,131.0,66.66,59.55,196.4,193.0,173.6,172.5,88.28,88.85,67.6,78.5,36.4,40.0,53.98,50.75,20.0,16.0,5.2,5.0,29.3,31.75,52.8,51.0,50.92,44.7,44.0,36.5,22.0,17.0,52.2,47.1,14.8,15.5,10.0,10.0,68.52000000000001,64.95,25.2,30.5,8.8,9.0,11.0,12.5,0.6,2.0,0.0,0.0,1.4,2.5,1776.5782319548382,1693.7618998455443,1702.929171994476,1623.0915053276915,1843.4371799890077,1729.1084918574395,1774.3148613127742,1681.9872990102251,1771.1672972787212,2047.619524341061,1739.9151402749712,1847.8808715953726,1890.0210416487037,1974.3062129201182,1800.3678264007985,1956.602202952184,-2.2785228850401955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,3.35,0,2.35,2.8,1.4,0.0,10.8,13.0,3.8,6.5,6.4,8.0,8.0,11.0,4.0,6.5,47.54,59.1,409.8,382.0,313.6,285.0,74.55999999999999,74.5,9.6,11.5,248.8,235.0,164.0,146.5,63.38000000000001,61.85,179.0,161.5,154.6,140.5,85.06,87.05,69.0,72.0,36.4,31.5,53.15999999999999,43.75,18.0,14.5,5.0,2.0,33.3,13.55,54.6,47.5,51.00000000000001,46.85,45.8,43.0,22.6,18.0,51.760000000000005,42.0,17.0,11.0,11.4,6.5,68.02000000000001,59.05,26.6,33.5,9.4,7.0,12.6,12.5,1.0,1.5,0.0,0.0,1.6,0.0,1785.630030011968,1672.9478307283039,1707.497226310006,1609.4765223082766,1842.834114169879,1690.8911943821497,1778.653790163951,1657.7718491395765,2063.9908823868077,1814.1978884616794,1887.1986676903132,1765.415199822346,2012.0015624667883,1882.6669216451987,1987.7303708479697,1820.7600033097413,2.6320689117071994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,3.65,0,3.25,3.25,1.6,2.0,11.8,14.5,4.8,7.0,6.8,9.5,8.0,17.5,4.2,10.5,49.08,55.65,419.4,490.0,324.8,388.5,75.55999999999999,79.35,10.2,11.5,253.8,289.5,169.4,198.0,64.36,68.44999999999999,183.4,218.5,159.8,193.5,85.82000000000001,88.55,69.8,76.5,35.6,47.0,51.21999999999999,61.4,17.8,18.0,4.4,3.0,29.580000000000002,14.3,50.0,62.0,47.42,56.55,42.6,39.0,19.8,23.0,49.160000000000004,59.949999999999996,16.0,16.5,10.0,9.5,64.05999999999999,50.6,26.0,29.0,10.0,8.0,13.0,8.0,1.2,0.5,0.0,0.5,1.8,3.0,1713.2898019047307,1695.352410607515,1687.1924929141028,1621.0888655415756,1806.0015808248738,1714.3859189735329,1735.4946252145692,1676.9423983742079,2017.6296616068805,1711.2082026774433,1941.773840429214,1699.6354399447212,2072.2325503727475,1785.6224144814419,2010.545350802947,1732.1553523678685,7.023102259438593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,3.25,0,3.15,3.15,1.2,1.0,10.8,10.0,4.6,5.0,6.6,8.333333333333334,8.6,11.0,5.2,6.333333333333333,56.85999999999999,52.43333333333334,388.2,383.6666666666667,291.4,290.0,73.88000000000001,75.26666666666667,9.6,9.0,227.4,215.33333333333334,147.2,134.66666666666666,63.36,61.96666666666666,174.2,188.33333333333334,148.2,161.66666666666666,84.0,85.76666666666667,67.6,61.0,30.6,34.333333333333336,44.72,56.36666666666667,13.4,20.0,4.0,6.333333333333333,31.439999999999998,31.099999999999998,50.4,67.66666666666667,46.96,57.333333333333336,42.4,46.333333333333336,18.8,27.0,45.220000000000006,57.86666666666667,15.8,17.0,11.0,11.666666666666666,74.05999999999999,65.60000000000001,27.8,30.333333333333332,12.2,9.666666666666666,13.2,14.0,1.4,1.6666666666666667,0.0,0.0,1.6,0.6666666666666666,1762.2021770856468,1730.7506783488338,1693.447407524878,1662.8604866530777,1849.2301992958762,1782.5790741290482,1768.2932613021337,1725.3967463769866,2071.88644258272,1669.1536608284612,1914.34280883448,1641.5031424727172,2124.864752752592,1751.2216867594882,2037.031334723264,1687.292830020222,-0.2558833364324029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.35,0,2.1,3.25,1.0,2.0,9.8,9.666666666666666,4.4,4.666666666666667,5.6,6.333333333333333,8.2,13.0,5.4,8.666666666666666,59.94,64.96666666666667,367.6,436.3333333333333,269.6,339.0,72.24000000000001,77.26666666666667,8.8,6.0,211.4,253.33333333333334,133.8,164.33333333333334,61.96,63.699999999999996,168.8,196.66666666666666,139.6,178.33333333333334,81.7,90.46666666666665,70.2,67.66666666666667,29.4,30.333333333333332,41.44,43.833333333333336,12.6,13.666666666666666,3.8,3.6666666666666665,31.120000000000005,29.566666666666666,50.2,62.333333333333336,48.540000000000006,55.36666666666667,40.4,42.0,18.8,24.333333333333332,46.760000000000005,58.03333333333333,14.0,16.333333333333332,10.0,10.333333333333334,75.42,64.7,29.4,21.0,11.4,8.333333333333334,12.8,10.666666666666666,1.6,1.6666666666666667,0.0,0.3333333333333333,1.4,0.6666666666666666,1774.2214338050148,1675.127202094073,1706.665739764764,1621.2344866566646,1845.2612873342364,1732.5443710412028,1775.3828203013384,1676.3020199306468,1687.0510417361063,1678.073769220825,1692.9894114143503,1679.8844208746318,1799.8782716704952,1777.2880194117251,1726.6395749403173,1711.7487365023942,2.232939712909813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,3.45,0,2.35,2.75,1.0,4.0,8.2,12.0,4.6,8.333333333333334,5.2,9.666666666666666,9.0,14.666666666666666,5.8,7.666666666666667,61.86,52.333333333333336,381.0,379.6666666666667,279.6,280.6666666666667,72.17999999999999,73.23333333333333,7.4,10.0,226.8,254.0,146.2,163.33333333333334,62.779999999999994,63.666666666666664,166.6,144.66666666666666,136.2,123.0,80.92,84.53333333333333,72.8,72.66666666666667,28.2,30.0,38.5,41.13333333333333,12.4,19.0,2.8,5.666666666666667,25.22,32.333333333333336,53.6,59.0,50.36,52.86666666666667,41.4,37.333333333333336,20.0,17.0,48.24,43.300000000000004,15.6,21.666666666666668,10.6,12.333333333333334,70.42,59.53333333333333,30.8,23.333333333333332,12.4,18.333333333333332,11.2,10.333333333333334,2.0,0.3333333333333333,0.0,0.0,1.4,1.3333333333333333,1791.4976131003182,1734.1966640677997,1738.0138464493923,1665.1603638705146,1882.0441767740583,1775.584409638951,1803.8518787745897,1724.9804791924216,1767.7540046024635,1792.0301773807826,1807.1918179749948,1703.0342131201205,1938.5654556762981,1847.47093944452,1837.8370927512522,1780.8451099818076,8.621309290387794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,3.45,0,3.15,3.15,1.0,1.3333333333333333,10.6,11.333333333333334,5.8,3.6666666666666665,7.0,3.3333333333333335,11.8,4.0,8.0,2.6666666666666665,66.3,44.43333333333334,420.8,338.3333333333333,321.4,284.0,76.08000000000001,55.86666666666667,8.8,5.0,260.2,212.0,175.0,155.0,66.72,48.5,177.8,142.0,150.2,132.66666666666666,84.3,62.300000000000004,72.0,37.333333333333336,30.8,22.333333333333332,42.28,39.13333333333333,17.2,15.666666666666666,3.8,3.6666666666666665,22.04,18.9,51.8,30.666666666666668,51.64,33.833333333333336,34.6,18.666666666666668,17.2,9.333333333333334,49.32,34.86666666666667,14.4,9.666666666666666,10.4,6.0,73.74,40.199999999999996,23.6,12.0,11.8,3.3333333333333335,10.2,14.0,1.4,1.6666666666666667,0.0,0.0,1.4,2.3333333333333335,1792.6939590029685,1753.714726309895,1732.9011474116471,1671.7600149016778,1884.6721448209257,1805.5558424880921,1803.4224170785137,1743.6768612332216,1994.3753183126828,1629.0548531683287,1875.9288957167155,1560.3091664234717,2052.451982818351,1634.967561924301,1974.2520656159165,1608.1105271720337,9.03446664287985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.6,0,1.95,3.5,1.0,0.6666666666666666,9.4,8.666666666666666,5.4,4.333333333333333,6.0,6.666666666666667,12.2,15.666666666666666,8.2,10.0,65.8,63.76666666666667,455.2,473.6666666666667,354.4,371.3333333333333,77.13999999999999,78.33333333333333,7.6,7.0,264.4,276.3333333333333,180.6,185.66666666666666,67.8,67.06666666666666,206.4,214.0,177.2,190.66666666666666,84.70000000000002,89.13333333333333,71.8,77.0,31.0,40.0,42.74,51.76666666666667,15.6,16.666666666666668,3.4,5.0,21.1,29.333333333333332,51.2,57.333333333333336,51.7,48.03333333333333,34.2,40.666666666666664,17.0,20.666666666666668,49.32,51.23333333333333,13.6,15.333333333333334,9.8,9.0,72.4,56.699999999999996,26.0,24.666666666666668,13.0,10.0,9.4,11.666666666666666,1.2,1.0,0.0,0.0,1.2,2.3333333333333335,1810.665897334563,1690.0536894543513,1731.5284282223392,1631.7911977751296,1897.9243198623512,1734.0348600968616,1813.372881806418,1685.293249108781,1634.0817781515796,1754.2234101950282,1582.5434516569476,1700.3000423252643,1694.425256477953,1801.683563535775,1637.01682876216,1752.0690053520223,11.820411450661277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.2,0,2.65,2.65,1.0,1.0,9.8,7.0,4.8,4.0,5.4,6.0,10.6,19.0,6.2,13.0,58.540000000000006,68.4,336.8,382.0,239.8,284.0,70.84,74.3,8.4,8.0,212.8,230.0,127.6,130.0,59.86,56.5,138.6,176.0,114.8,158.0,81.53999999999999,89.8,64.2,72.0,27.8,34.0,43.2,47.2,14.6,24.0,2.6,4.0,17.380000000000003,16.7,62.8,80.0,52.46,62.5,47.2,35.0,25.8,21.0,57.279999999999994,60.0,18.4,35.0,12.4,26.0,68.17999999999999,74.3,22.8,17.0,14.2,13.0,15.4,11.0,1.0,2.0,0.2,0.0,1.4,1.0,1614.5376647480764,1624.8723741038398,1613.323041698343,1619.3907821587281,1641.3689365810262,1643.7426210340625,1623.0765476758152,1629.3352590988768,1622.160692366223,1539.7519783932937,1612.0019682391878,1553.9962304067817,1679.7702775707887,1555.6467322134135,1637.977646058733,1549.7983136711628,0.6589591892235681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
